id,category,name,description,instagram,logo_url,members,tiktok,Callink Page,LEAD Center Advisor,reach out,photo path
289679,Speaker Series: India at Berkeley,https://callink.berkeley.edu/organization/SpeakerSeriesIndiaatBerkeley,LEAD Center Category: Cultural & Identity/International RSO,LEAD Center Category: Cultural & Identity/International RSO,,,,,,,
56945,Spectrum: Autism at Cal,https://callink.berkeley.edu/organization/Autism,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
91339,Speech at Berkeley,https://callink.berkeley.edu/organization/speech,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46480,SPICMACAY at Berkeley,https://callink.berkeley.edu/organization/spicmacay,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
117789,Splash at Berkeley,https://callink.berkeley.edu/organization/splash,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
368339,Splatoon at Berkeley,https://callink.berkeley.edu/organization/splatoonatberkeley,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
91325,Spoon University at Berkeley,https://callink.berkeley.edu/organization/spoonuniversity,LEAD Center Category: Publications RSO,LEAD Center Category: Publications RSO,,,,,,,
146260,Sports Analytics Group at Berkeley,https://callink.berkeley.edu/organization/sagb,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
91492,Sports and Entertainment Law Society,https://callink.berkeley.edu/organization/sels,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
66099,Spring Foundation,https://callink.berkeley.edu/organization/springfoundation,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
91311,"Startup Law Initiative, The",https://callink.berkeley.edu/organization/startuplawinitiative,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46415,Statistics Graduate Students Association,https://callink.berkeley.edu/organization/gastatisticsgraduatestudentassociation,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46575,Steel Bridge Competition Team,https://callink.berkeley.edu/organization/steelbridge,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
324162,STEM Ed. at Berkeley,https://callink.berkeley.edu/organization/stemedatberkeley,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46715,Student American Academy of Optometry,https://callink.berkeley.edu/organization/saao,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46753,Student Assistance for Public Health at Berkeley,https://callink.berkeley.edu/organization/staph,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
341916,Student Association at Berkeley Law,https://callink.berkeley.edu/organization/studentassociationberkeleylaw,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
368511,Student Association for Environmental Justice and Health Equity,https://callink.berkeley.edu/organization/sa-ejhe,LEAD Center Category: Environmental & Sustainability RSO,LEAD Center Category: Environmental & Sustainability RSO,,,,,,,
46248,Student Food Collective,https://callink.berkeley.edu/organization/BSFC,LEAD Center Category: Environmental & Sustainability RSO,LEAD Center Category: Environmental & Sustainability RSO,,,,,,,
46431,Student Nutrition Advocacy Club,https://callink.berkeley.edu/organization/snac,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46066,Student Organic Gardening Association,https://callink.berkeley.edu/organization/studentorganicgardeningassoc,LEAD Center Category: Environmental & Sustainability RSO,LEAD Center Category: Environmental & Sustainability RSO,,,,,,,
146900,Student Policy Institute at Berkeley,https://callink.berkeley.edu/organization/Rooseveltnetworkatberkeley,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
46212,Student to Student Peer Counseling,https://callink.berkeley.edu/organization/studenttostudentpeercounseling,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
378436,Students for Adam Schiff,https://callink.berkeley.edu/organization/StudentsforAdamSchiff,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
137110,"Students for Racial justice, Inclusion, Diversity, and Equity",https://callink.berkeley.edu/organization/stride,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
46071,Students for Sensible Drug Policy UC Berkeley Chapter,https://callink.berkeley.edu/organization/ssdp,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
120558,Students of Applied Science and Technology,https://callink.berkeley.edu/organization/studentsofast,LEAD Center Category: Departmental RSO,LEAD Center Category: Departmental RSO,,,,,,,
144244,Students of Color Emerging in English (Formerly Latinxs Emerging in English),https://callink.berkeley.edu/organization/LEE,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
159039,Students of Color Environmental Collective,https://callink.berkeley.edu/organization/SCEC,LEAD Center Category: Environmental & Sustainability RSO,LEAD Center Category: Environmental & Sustainability RSO,,,,,,,
46342,Students of Color in Public Policy,https://callink.berkeley.edu/organization/scipp,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
324164,Students vs Pandemics at Berkeley,https://callink.berkeley.edu/organization/studentsvspandemics,LEAD Center Category: Health & Wellness RSO,LEAD Center Category: Health & Wellness RSO,,,,,,,
343629,Students With Direct Action Everywhere At Berkeley,https://callink.berkeley.edu/organization/StudentsDirectActionEverywhere,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
46213,Suitcase Clinic,https://callink.berkeley.edu/organization/suitcaseclinic,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
46376,Surf Team at Berkeley,https://callink.berkeley.edu/organization/berkeleysurf,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
91586,Surfrider Foundation Club in Berkeley,https://callink.berkeley.edu/organization/surfriderfoundationclub,LEAD Center Category: Environmental & Sustainability RSO,LEAD Center Category: Environmental & Sustainability RSO,,,,,,,
378135,Surge - Electric Endurance Motorcycle Team at Berkeley,https://callink.berkeley.edu/organization/SurgeElectricEnduranceMotorcycleTeamatBerkeley,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
121250,Survivor Advocacy Project,https://callink.berkeley.edu/organization/SAP,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
116918,Sustainable Efforts in Environmental Design (Formerly Sustainable Environmental Designers Interacting Networking Connecting),https://callink.berkeley.edu/organization/SustainableEffortsinEnvironment,LEAD Center Category: Environmental & Sustainability RSO,LEAD Center Category: Environmental & Sustainability RSO,,,,,,,
361435,Sustainable Entrepreneurship at Berkeley,https://callink.berkeley.edu/organization/sustainableentrepreneurshipatberkeley,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
122748,"Sustainable Housing at California (Formerly THIMBY""slash""Solar Decathlon)",https://callink.berkeley.edu/organization/shac,LEAD Center Category: Environmental & Sustainability RSO,LEAD Center Category: Environmental & Sustainability RSO,,,,,,,
219266,Swim Club at Berkeley,https://callink.berkeley.edu/organization/swimclubatberkeley,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
117787,T.I.n.Y. Chinese Theatre Group,https://callink.berkeley.edu/organization/tiny,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
46080,Taiwanese American Student Association,https://callink.berkeley.edu/organization/taiwaneseamericanstudentassociation,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,,,,,,,
46078,Taiwanese Student Association,https://callink.berkeley.edu/organization/taiwanesestudentassociation,LEAD Center Category: Cultural & Identity/International RSO,LEAD Center Category: Cultural & Identity/International RSO,,,,,,,
60055,TAMID Group,https://callink.berkeley.edu/organization/TAMID,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46737,TASSEL at Berkeley,https://callink.berkeley.edu/organization/TASSELatBerkeley,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
91350,Tau Beta Pi,https://callink.berkeley.edu/organization/taubetapi,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
360315,Taylor Swift Society of Berkeley,https://callink.berkeley.edu/organization/TSoc,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
59918,TBD Comedy,https://callink.berkeley.edu/organization/ToBeDetermined,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
161089,T-Cal,https://callink.berkeley.edu/organization/TASC,LEAD Center Category: Health & Wellness RSO,LEAD Center Category: Health & Wellness RSO,,,,,,,
46437,Teach in Prison,https://callink.berkeley.edu/organization/teachinprison,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
92073,Team Handball at Berkeley,https://callink.berkeley.edu/organization/teamhandballatberkeley,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
222157,Tech + Social Impact,https://callink.berkeley.edu/organization/techplussocialimpact,LEAD Center Category: Technology RSO,LEAD Center Category: Technology RSO,,,,,,,
343328,Tetris at Berkeley,https://callink.berkeley.edu/organization/tetris,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
360306,Thai American Cultural Association,https://callink.berkeley.edu/organization/thai-american-cultural-association,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,,,,,,,
91527,Thaqalayn Islamic Society of Berkeley (Formerly Islamic Awareness of Berkeley),https://callink.berkeley.edu/organization/absaberkeley,LEAD Center Category: Spiritual RSO,LEAD Center Category: Spiritual RSO,,,,,,,
46008,The [M]ovement,https://callink.berkeley.edu/organization/ucbmovement,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
326056,The Animal Law and Advocacy Project,https://callink.berkeley.edu/organization/animallawandadvocacy,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
377274,The Beauty Hub at Berkeley,https://callink.berkeley.edu/organization/beautyhubatberkeley,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
45888,The Berkeley Group,https://callink.berkeley.edu/organization/theberkeleygroup,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46029,The Berkeley Project,https://callink.berkeley.edu/organization/berkeleyproject,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
361208,The Defendance,https://callink.berkeley.edu/organization/thedefendance,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
351416,The Dialectic,https://callink.berkeley.edu/organization/thedialectic,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
46503,The Environmentalist,https://callink.berkeley.edu/organization/TheEnvironmentalist,LEAD Center Category: Publications RSO,LEAD Center Category: Publications RSO,,,,,,,
360427,The IT Club at Berkeley,https://callink.berkeley.edu/organization/berkeley-it-club,LEAD Center Category: Technology RSO,LEAD Center Category: Technology RSO,,,,,,,
360320,The Rebel Alliance of California,https://callink.berkeley.edu/organization/TRAC,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
91802,The Wildlife Society at Berkeley,https://callink.berkeley.edu/organization/wildlifesociety,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46215,Theater for Charity,https://callink.berkeley.edu/organization/theaterforcharity,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
45947,Theta Tau,https://callink.berkeley.edu/organization/epsilonengineersofberkeleythetatau,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
163663,"Thomistic Institute at Berkeley, The",https://callink.berkeley.edu/organization/TI,LEAD Center Category: Spiritual RSO,LEAD Center Category: Spiritual RSO,,,,,,,
46734,Thrive Dance Company,https://callink.berkeley.edu/organization/thrivedancecompany,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
91561,Tikvah: Students for Israel,https://callink.berkeley.edu/organization/tikvahstudentsforisrael,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
361227,Tiny Dorm at Berkeley,https://callink.berkeley.edu/organization/tinydorm,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
46182,To An Unknown God,https://callink.berkeley.edu/organization/taug,LEAD Center Category: Publications RSO,LEAD Center Category: Publications RSO,,,,,,,
219820,Toastmasters on Campus,https://callink.berkeley.edu/organization/Toastmasters,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
91876,Tokiha,https://callink.berkeley.edu/organization/tokiha,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
236021,Toppa at Berkeley,https://callink.berkeley.edu/organization/TOPPA,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46690,Toxicology Student Association of Berkeley,https://callink.berkeley.edu/organization/ToxSA,LEAD Center Category: Departmental RSO,LEAD Center Category: Departmental RSO,,,,,,,
